,center_x,center_y
1247,759.9,2131.2
1248,747.5,2152.8
1249,753.9,2139.7
1250,759.8,2140.7
1251,772.6,2365.7
1252,632.7,2347.8
1253,764.6,2225.0
1254,648.5,2266.9
1255,639.7,2323.4
1256,784.4,2262.5
1257,730.0,2288.2
1258,605.2,2341.1
1259,684.5,2273.4
1260,628.5,2284.5
1261,738.3,2254.2
1262,593.2,2342.2
1263,711.7,2219.6
1264,700.7,2210.7
1265,639.4,2288.1
1266,782.6,2193.0
1267,639.1,2314.6
1268,622.9,2376.8
1269,663.8,2252.8
1270,740.8,2308.0
1271,686.2,2260.5
1272,741.2,2211.8
1273,696.8,2297.2
1274,740.1,2352.8
1275,624.9,2308.6
1276,713.7,2191.6
1277,771.0,2288.9
1278,772.0,2259.1
1279,737.4,2246.0
1280,734.8,2384.4
1281,729.2,2395.0
1282,770.2,2231.9
1283,760.4,2252.3
1284,623.9,2296.7
1285,678.7,2228.6
1286,763.5,2355.1
1287,755.2,2307.5
1288,761.3,2395.0
1289,610.3,2326.9
1290,712.7,2385.0
1291,711.3,2201.3
1292,640.8,2342.5
1293,755.7,2511.5
1294,744.9,2406.0
1295,768.1,2531.3
1296,730.8,2484.9
1297,729.4,2535.2
1298,682.8,2571.3
1299,769.5,2541.3
1300,669.7,2545.1
1301,724.1,2468.7
1302,626.9,2590.2
1303,628.5,2538.3
1304,760.8,2413.9
1305,699.7,2397.2
1306,727.5,2441.2
1307,726.8,2506.4
1308,755.7,2563.2
1309,701.3,2502.5
1310,756.9,2424.3
1311,752.0,2547.1
1312,774.0,2489.6
1313,610.4,2510.2
1314,641.1,2560.1
1315,777.9,2469.9
1316,693.7,2481.6
1317,642.5,2393.3
1318,626.0,2583.1
1319,657.1,2565.1
1320,670.5,2526.1
1321,726.1,2549.7
1322,742.3,2417.9
1323,754.3,2499.6
1324,711.9,2436.8
1325,649.4,2540.7
1326,740.2,2519.7
1327,669.6,2508.0
1328,766.9,2577.0
1329,712.6,2467.8
1330,771.4,2436.0
1331,741.3,2462.3
1332,601.7,2421.0
1333,745.6,2497.8
1334,710.3,2604.0
1335,749.5,2434.8
1336,638.7,2567.6
1337,703.8,2554.9
1338,702.5,2526.4
1339,716.8,2606.5
1340,787.7,2433.8
1341,691.0,2547.3
1342,679.7,2549.4
1343,713.1,2491.1
1344,680.2,2476.7
1345,641.0,2581.7
1346,744.5,2429.0
1347,694.5,2507.7
1348,610.1,2582.2
1349,665.4,2582.4
1350,775.1,2520.1
1351,758.4,2570.3
1352,778.0,2392.1
1353,706.9,2584.7
1354,595.8,2504.6
1355,675.8,2514.3
1356,686.4,2582.9
1357,622.3,2628.3
1358,644.9,2592.7
1359,700.0,2606.8
1360,620.8,2687.9
1361,748.6,2647.0
1362,618.7,2757.1
1363,723.2,2634.0
1364,745.7,2618.7
1365,712.3,2788.0
1366,605.4,2722.5
1367,684.7,2660.5
1368,612.2,2790.0
1369,727.4,2681.1
1370,657.5,2673.9
1371,737.2,2689.0
1372,734.3,2758.2
1373,667.5,2621.1
1374,728.4,2704.6
1375,771.3,2622.9
1376,631.8,2722.9
1377,654.5,2654.8
1378,732.1,2651.8
1379,684.3,2805.0
1380,670.5,2659.0
1381,732.9,2750.2
1382,744.7,2754.3
1383,680.1,2733.4
1384,713.4,2752.4
1385,664.4,2634.9
1386,639.0,2680.9
1387,742.7,2662.4
1388,630.4,2675.3
1389,687.0,2697.1
1390,623.0,2647.8
1391,692.7,2703.9
1392,600.8,2711.0
1393,647.3,2603.9
1394,711.3,2693.2
1395,708.0,2643.0
1396,769.9,2649.0
1397,655.4,2767.5
1398,714.0,2654.5
1399,704.3,2626.9
1400,666.2,2708.6
1401,708.3,2768.1
1402,626.5,2614.6
1403,602.3,2647.7
1404,710.9,2664.7
1405,761.2,2739.0
1406,709.4,2707.2
1407,637.7,2756.4
1408,608.8,2779.4
1409,583.6,2679.2
1410,589.4,2791.5
1411,645.5,2694.9
1412,728.3,2601.6
1413,636.7,2770.3
1414,630.4,2652.5
1415,690.0,2754.9
1416,761.2,2601.3
1417,757.6,2714.5
1418,735.9,2709.9
1419,641.9,2690.4
1420,718.8,2767.7
1421,730.6,2659.4
1422,684.5,2641.1
1423,628.8,2782.0
1424,658.5,2604.7
1425,742.3,2727.3
1426,611.8,2691.8
1427,636.1,2685.5
1428,668.8,2591.6
1429,659.0,2737.3
1430,589.0,2780.5
1431,761.7,2625.1
1432,601.3,2622.1
1433,600.5,2670.0
1434,652.3,2705.0
1435,699.0,2711.9
1436,766.2,2755.5
1437,764.5,2689.9
1438,584.3,2638.2
1439,623.1,2703.3
1440,710.1,3004.5
1441,660.1,2983.9
1442,674.8,2962.5
1443,711.5,2972.2
1444,744.6,2918.1
1445,598.4,2986.3
1446,681.8,2900.8
1447,753.2,2833.1
1448,618.5,2882.9
1449,673.8,2917.7
1450,684.7,2907.8
1451,626.7,2901.7
1452,731.5,2821.8
1453,750.5,2892.0
1454,584.8,2919.1
1455,591.5,2890.3
1456,682.3,2956.1
1457,763.3,2968.9
1458,584.1,2846.6
1459,766.7,2822.6
1460,669.5,2927.4
1461,689.4,2813.2
1462,648.5,2972.7
1463,698.6,2883.5
1464,658.6,2849.2
1465,763.9,2913.3
1466,737.2,2935.7
1467,735.9,2892.3
1468,617.8,2935.9
1469,578.0,2842.3
1470,656.5,2804.4
1471,678.5,2854.0
1472,751.3,2978.2
1473,745.1,2866.1
1474,705.6,2947.2
1475,681.1,2976.2
1476,710.8,2873.8
1477,590.8,2880.1
1478,767.9,2957.7
1479,660.7,2835.9
1480,612.9,2867.7
1481,590.5,2810.4
1482,681.8,2919.8
1483,774.7,2898.3
1484,712.5,2826.9
1485,757.9,2954.5
1486,625.9,2912.1
1487,749.5,2940.5
1488,684.2,2873.9
1489,612.6,2961.8
1490,711.2,2916.4
1491,591.9,2979.0
1492,700.3,2888.9
1493,705.8,2959.8
1494,770.8,2939.5
1495,639.4,2869.3
1496,671.4,2885.7
1497,753.9,2809.6
1498,660.3,2861.4
1499,578.7,2957.3
1500,576.2,2973.1
1501,725.9,2885.8
1502,652.2,2950.1
1503,649.8,2986.3
1504,734.3,3003.1
1505,774.5,2908.7
1506,609.0,2937.6
1507,727.2,2949.8
1508,661.6,2827.8
1509,620.0,2836.7
1510,762.4,3004.0
1511,693.6,2816.1
1512,604.2,2976.7
1513,730.0,2793.1
1514,678.3,2830.3
1515,755.0,2853.3
1516,624.1,2951.0
1517,609.2,2922.3
1518,719.3,2942.0
1519,582.7,2911.0
1520,724.0,2956.3
1521,602.8,2964.4
1522,768.1,2812.2
1523,739.1,2873.5
1524,789.4,2878.8
1525,602.1,2850.7
1526,776.6,3188.2
1527,630.4,3095.0
1528,630.0,3070.5
1529,787.9,3039.0
1530,669.2,3172.0
1531,773.6,3029.7
1532,646.4,3084.0
1533,614.3,3100.7
1534,582.3,3060.7
1535,722.9,3041.3
1536,680.7,2995.8
1537,696.9,3165.7
1538,626.0,3155.4
1539,593.5,3189.8
1540,630.8,3025.4
1541,781.1,3161.6
1542,586.7,3004.9
1543,581.0,3127.6
1544,728.3,3013.5
1545,744.4,3206.4
1546,768.8,3166.3
1547,615.7,3123.0
1548,634.8,3112.1
1549,685.7,3100.8
1550,604.2,3096.0
1551,671.6,3073.4
1552,714.8,3103.1
1553,621.5,3010.3
1554,628.3,2993.5
1555,746.6,3103.1
1556,585.8,3122.9
1557,620.6,3050.8
1558,660.1,3048.3
1559,784.0,3031.7
1560,784.3,2993.8
1561,597.9,3094.4
1562,608.8,3105.8
1563,687.1,3124.1
1564,621.7,3116.0
1565,766.5,3173.5
1566,736.9,3114.8
1567,693.8,3190.4
1568,776.7,3050.9
1569,703.7,3149.9
1570,680.5,3039.9
1571,757.9,3205.1
1572,782.3,3145.8
1573,683.8,3138.8
1574,766.5,3091.8
1575,743.4,3173.1
1576,637.1,3017.2
1577,652.9,3036.6
1578,744.8,3071.6
1579,721.3,2998.3
1580,784.0,3077.5
1581,755.4,3036.5
1582,732.9,3170.5
1583,719.3,3117.8
1584,669.9,3012.9
1585,629.5,3203.3
1586,607.2,3063.4
1587,653.0,3073.3
1588,703.7,3064.4
1589,654.9,3206.1
1590,646.3,3053.5
1591,704.0,3174.5
1592,615.6,3083.7
1593,632.7,3061.7
1594,691.6,3070.2
1595,755.5,3168.8
1596,673.1,3099.0
1597,615.3,3134.8
1598,790.2,3078.7
1599,789.2,3099.7
1600,711.1,3084.0
1601,667.3,3153.8
1602,713.0,3062.1
1603,754.5,3067.5
1604,741.3,3047.7
1605,694.4,3154.1
1606,709.3,3124.3
1607,723.9,3203.9
1608,722.6,3052.6
1609,580.8,3123.5
1610,719.8,3160.8
1611,767.4,3114.4
1612,736.0,3222.0
1613,688.7,3335.1
1614,637.5,3376.0
1615,618.7,3337.9
1616,753.8,3299.1
1617,686.6,3388.0
1618,714.3,3305.6
1619,680.7,3280.8
1620,779.8,3390.9
1621,747.9,3290.2
1622,702.7,3293.6
1623,748.9,3281.2
1624,734.7,3317.4
1625,598.2,3361.1
1626,730.9,3358.8
1627,651.6,3277.3
1628,777.3,3329.9
1629,633.5,3284.5
1630,749.0,3236.9
1631,679.9,3387.7
1632,661.8,3239.2
1633,711.8,3311.7
1634,762.5,3360.6
1635,693.7,3320.1
1636,598.4,3319.0
1637,642.8,3387.3
1638,683.5,3196.0
1639,725.8,3386.1
1640,653.2,3229.3
1641,595.6,3388.1
1642,708.2,3263.2
1643,589.8,3330.4
1644,686.3,3283.4
1645,694.2,3351.7
1646,771.0,3220.0
1647,605.1,3262.2
1648,693.4,3386.0
1649,749.4,3307.6
1650,577.6,3252.9
1651,786.7,3324.5
1652,736.8,3199.9
1653,745.2,3381.1
1654,701.0,3243.1
1655,609.1,3319.0
1656,680.6,3261.0
1657,655.0,3270.0
1658,761.1,3338.4
1659,741.8,3334.2
1660,651.7,3353.5
1661,683.8,3218.7
1662,608.7,3251.4
1663,790.6,3327.6
1664,727.8,3295.5
1665,650.5,3196.4
1666,716.4,3232.6
1667,601.2,3234.5
1668,620.2,3391.4
1669,711.4,3214.5
1670,676.7,3351.6
1671,657.4,3261.9
1672,714.8,3335.3
1673,689.6,3344.0
1674,709.7,3408.2
1675,761.9,3248.8
1676,600.3,3292.6
1677,763.6,3272.0
1678,732.3,3329.0
1679,609.4,3231.8
1680,726.6,3246.2
1681,737.8,3406.2
1682,659.1,3253.2
1683,646.0,3310.8
1684,783.2,3400.6
1685,596.9,3251.5
1686,584.3,3231.1
1687,694.8,3231.2
1688,579.5,3390.2
1689,613.5,3221.0
1690,713.0,3554.5
1691,733.2,3453.2
1692,621.3,3556.9
1693,615.9,3574.3
1694,619.4,3444.9
1695,699.0,3479.8
1696,739.4,3579.9
1697,697.6,3511.8
1698,734.7,3601.3
1699,734.6,3497.2
1700,729.5,3439.0
1701,722.2,3523.0
1702,600.3,3562.3
1703,593.1,3529.5
1704,722.8,3470.8
1705,725.6,3501.8
1706,627.0,3423.1
1707,732.8,3608.8
1708,631.7,3455.1
1709,768.6,3549.3
1710,772.2,3556.0
1711,767.0,3499.0
1712,709.7,3532.0
1713,583.1,3443.6
1714,769.4,3411.8
1715,773.1,3442.0
1716,777.0,3476.3
1717,769.8,3467.4
1718,697.1,3417.0
1719,596.9,3461.4
1720,720.3,3466.7
1721,648.0,3422.9
1722,717.3,3450.1
1723,646.3,3544.6
1724,673.2,3538.7
1725,779.1,3518.1
1726,640.2,3520.5
1727,741.8,3445.3
1728,599.5,3471.7
1729,655.8,3449.6
1730,744.6,3478.1
1731,787.1,3578.4
1732,612.6,3487.2
1733,689.3,3566.3
1734,772.7,3482.8
1735,655.0,3576.6
1736,674.3,3416.7
1737,657.2,3509.5
1738,715.2,3463.3
1739,751.6,3550.8
1740,764.0,3481.6
1741,775.5,3431.6
1742,661.5,3490.1
1743,680.8,3501.8
1744,733.2,3578.1
1745,615.3,3469.9
1746,686.3,3579.8
1747,616.2,3410.0
1748,730.3,3520.3
1749,789.8,3541.1
1750,732.4,3545.5
1751,741.8,3424.2
1752,763.2,3425.0
1753,696.2,3766.4
1754,613.6,3759.9
1755,693.8,3626.7
1756,760.6,3714.8
1757,764.8,3651.1
1758,716.4,3794.3
1759,638.7,3734.4
1760,695.4,3758.2
1761,613.6,3620.2
1762,691.9,3677.4
1763,701.8,3637.2
1764,602.8,3735.6
1765,719.1,3772.1
1766,717.4,3642.8
1767,688.5,3700.0
1768,665.3,3681.0
1769,674.2,3783.5
1770,624.7,3777.9
1771,718.0,3600.0
1772,706.1,3612.5
1773,743.8,3675.8
1774,655.5,3691.5
1775,765.1,3762.4
1776,628.4,3723.5
1777,727.0,3775.0
1778,666.0,3743.3
1779,618.8,3806.8
1780,609.6,3721.3
1781,657.7,3667.7
1782,669.0,3629.9
1783,643.7,3667.0
1784,763.6,3735.5
1785,776.1,3642.2
1786,687.1,3668.3
1787,661.4,3598.7
1788,651.4,3729.6
1789,669.7,3615.8
1790,750.0,3650.7
1791,763.2,3668.1
1792,639.9,3812.1
1793,602.1,3760.1
1794,622.8,3661.7
1795,698.0,3748.8
1796,657.6,3752.3
1797,586.7,3638.8
1798,733.8,3631.5
1799,581.8,3672.8
1800,689.5,3687.9
1801,787.1,3765.1
1802,615.1,3735.8
1803,688.8,3636.7
1804,597.9,3669.7
1805,633.8,3704.0
1806,736.9,3790.8
1807,739.9,3761.0
1808,744.7,3648.9
1809,607.7,3749.4
1810,645.3,3700.7
1811,657.6,3803.2
1812,756.5,3723.0
1813,761.0,3623.0
1814,636.6,3615.4
1815,684.4,3754.5
1816,652.5,3653.6
1817,709.3,3666.8
1818,617.7,3641.7
1819,670.4,3671.2
1820,653.8,3718.0
1821,659.1,3938.0
1822,778.4,4004.5
1823,762.1,3946.3
1824,593.3,3980.9
1825,597.8,3846.4
1826,623.9,3860.5
1827,605.7,3830.1
1828,625.1,3825.6
1829,583.6,3863.4
1830,720.9,3965.4
1831,664.3,3829.1
1832,705.8,3932.0
1833,718.5,3819.7
1834,654.7,3845.3
1835,581.7,3967.0
1836,740.7,3829.7
1837,604.8,3898.8
1838,744.5,3895.4
1839,589.7,3814.5
1840,650.6,3978.2
1841,720.4,3929.8
1842,696.0,3828.0
1843,660.1,3915.4
1844,588.8,3904.8
1845,686.8,3800.8
1846,786.6,3925.0
1847,663.8,3817.5
1848,695.9,3875.9
1849,608.9,4001.9
1850,614.9,3950.0
1851,664.3,3960.3
1852,737.3,3852.8
1853,641.8,3797.9
1854,703.0,4011.6
1855,694.7,3951.3
1856,594.5,3835.0
1857,636.7,3914.4
1858,737.2,3889.0
1859,725.5,3905.9
1860,739.4,3818.8
1861,689.9,3850.9
1862,739.4,3983.6
1863,683.8,3871.7
1864,759.3,3972.3
1865,688.1,3951.0
1866,723.5,3874.3
1867,743.8,3952.1
1868,644.1,3844.5
1869,649.4,3923.9
1870,634.1,3880.4
1871,735.5,3969.2
1872,663.2,3864.9
1873,777.0,3804.7
1874,759.7,4027.8
1875,618.8,4084.2
1876,737.6,4106.4
1877,735.6,4064.9
1878,681.9,4127.1
1879,653.7,4026.0
1880,735.1,4215.9
1881,682.4,4207.1
1882,587.7,4021.0
1883,660.2,4125.1
1884,714.9,4088.6
1885,744.6,4130.8
1886,732.2,4087.6
1887,632.8,4175.3
1888,665.4,4006.3
1889,742.3,4086.1
1890,690.8,4025.3
1891,610.8,4151.8
1892,747.6,4023.5
1893,693.2,4153.4
1894,682.3,4025.8
1895,772.0,4143.7
1896,771.1,4195.6
1897,695.1,4193.1
1898,669.6,4135.1
1899,659.0,4088.0
1900,778.7,4158.6
1901,774.9,4026.2
1902,762.1,4006.8
1903,766.5,4153.1
1904,738.4,4001.2
1905,710.3,4137.2
1906,629.4,4006.0
1907,669.1,4042.7
1908,636.4,4037.9
1909,772.5,4176.5
1910,764.1,4084.4
1911,663.1,4095.6
1912,784.9,4194.5
1913,673.1,4062.9
1914,642.7,4127.2
1915,746.0,4162.2
1916,580.7,4101.0
1917,790.9,4137.2
1918,708.4,4200.1
1919,695.8,4074.9
1920,788.5,4167.4
1921,723.0,4030.5
1922,644.3,4080.2
1923,672.8,4151.5
1924,723.4,4175.1
1925,631.2,4056.4
1926,708.6,4210.4
1927,757.2,4211.7
1928,646.0,4268.8
1929,769.7,4249.6
1930,756.7,4311.1
1931,622.4,4275.7
1932,624.4,4323.1
1933,777.6,4241.8
1934,635.3,4202.3
1935,642.3,4220.7
1936,676.9,4343.7
1937,662.7,4297.8
1938,686.4,4271.5
1939,605.4,4265.6
1940,637.2,4260.3
1941,699.8,4304.6
1942,749.6,4271.2
1943,639.7,4378.2
1944,666.7,4237.1
1945,581.7,4313.3
1946,588.0,4348.0
1947,701.3,4254.1
1948,660.6,4258.5
1949,666.8,4334.9
1950,604.0,4290.3
1951,794.0,4350.9
1952,692.9,4307.8
1953,700.2,4295.4
1954,712.5,4240.7
1955,594.3,4255.7
1956,744.4,4215.0
1957,747.0,4291.7
1958,595.0,4310.4
1959,726.8,4227.2
1960,745.8,4317.3
1961,592.7,4210.5
1962,766.7,4366.5
1963,790.6,4292.9
1964,746.4,4297.7
1965,721.6,4338.9
1966,620.2,4343.0
1967,794.2,4224.7
1968,629.8,4571.7
1969,676.0,4572.3
1970,652.4,4404.2
1971,768.9,4555.4
1972,666.1,4458.7
1973,783.9,4544.9
1974,639.7,4508.9
1975,593.5,4598.4
1976,706.5,4503.7
1977,605.5,4484.2
1978,780.7,4441.1
1979,605.6,4557.1
1980,606.6,4613.3
1981,729.7,4403.0
1982,705.3,4530.8
1983,669.4,4500.0
1984,711.2,4564.9
1985,659.0,4543.6
1986,745.2,4549.2
1987,662.9,4419.6
1988,633.7,4476.6
1989,690.6,4475.6
1990,624.0,4415.0
1991,736.6,4443.7
1992,746.7,4581.1
1993,644.0,4596.0
1994,764.7,4494.1
1995,636.6,4538.9
1996,680.6,4434.7
1997,605.2,4496.1
1998,791.4,4546.7
1999,730.1,4481.2
2000,621.5,4517.6
2001,753.0,4428.0
2002,607.3,4440.0
2003,581.6,4524.4
2004,707.8,4438.8
2005,755.0,4490.7
2006,724.3,4564.4
2007,634.8,4599.8
2008,766.8,4467.1
2009,642.1,4559.9
2010,720.7,4808.6
2011,652.8,4709.1
2012,741.3,4645.8
2013,616.9,4686.7
2014,752.9,4815.3
2015,610.7,4758.0
2016,594.0,4742.5
2017,665.6,4650.7
2018,666.8,4749.1
2019,612.2,4801.7
2020,602.8,4640.0
2021,676.9,4740.1
2022,795.1,4697.0
2023,765.3,4763.9
2024,732.5,4701.6
2025,698.2,4624.5
2026,648.1,4776.1
2027,595.2,4783.3
2028,632.5,4682.6
2029,622.2,4739.0
2030,615.3,4749.7
2031,704.1,4739.2
2032,713.6,4738.3
2033,612.0,4724.3
2034,606.6,4667.5
2035,741.1,4774.8
2036,629.8,4671.5
2037,747.4,4674.2
2038,707.1,4716.2
2039,742.0,4634.8
2040,669.9,4660.6
2041,598.6,4625.1
2042,699.0,4797.7
2043,637.3,4740.7
2044,747.1,4752.5
2045,670.3,4770.2
2046,651.1,4749.1
2047,782.3,4648.7
2048,721.0,4694.6
2049,696.6,4646.7
2050,664.4,4615.4
2051,595.8,4634.1
2052,791.8,4650.2
2053,627.5,4647.9
2054,654.1,4799.8
2055,604.6,4711.2
2056,661.4,4628.9
2057,724.0,4735.5
2058,762.9,4697.9
2059,636.4,4756.7
2060,618.7,4773.4
2061,616.9,4785.8
2062,681.3,4716.6
2063,696.6,4787.1
2064,592.1,4713.1
2065,762.8,4750.4
2066,633.8,4825.9
2067,709.2,4868.7
2068,670.5,4899.8
2069,748.3,4881.5
2070,639.3,4950.8
2071,649.4,4863.9
2072,614.5,4888.6
2073,687.5,4935.5
2074,653.7,4823.8
2075,742.3,4861.1
2076,703.7,4844.5
2077,604.0,4945.0
2078,638.8,4909.0
2079,760.1,4808.7
2080,669.0,4849.5
2081,686.4,4854.6
2082,773.2,4967.3
2083,772.0,4861.1
2084,581.8,4930.4
2085,776.3,4922.1
2086,678.2,4965.2
2087,692.9,4913.6
2088,631.4,4840.9
2089,691.8,4893.9
2090,614.8,5007.1
2091,683.1,4960.9
2092,727.4,4862.9
2093,742.0,4928.9
2094,635.1,4876.3
2095,666.4,4907.5
2096,628.5,4859.6
2097,674.7,4805.3
2098,683.7,4832.4
2099,695.7,4975.4
2100,797.1,4979.0
2101,622.0,4878.3
2102,651.6,4942.9
2103,628.2,4926.7
2104,685.7,4871.0
2105,640.6,4973.9
2106,743.6,4955.9
2107,712.6,4835.9
2108,777.2,4911.5
2109,775.7,4934.8
2110,646.3,5002.9
2111,742.3,4909.9
2112,793.3,4989.4
2113,634.1,5010.8
2114,643.6,4850.5
2115,644.5,4808.3
2116,636.4,4923.5
2117,600.6,4861.9
2118,632.0,4982.0
2119,734.8,4810.0
2120,745.9,4845.7
2121,664.9,4864.1
2122,697.8,4964.4
2123,718.1,4938.0
2124,717.9,4998.2
2125,776.7,4867.7
2126,746.6,4999.4
2127,692.5,4818.6
2128,750.9,4867.8
2129,756.6,4914.0
2130,784.2,4889.9
2131,619.1,4952.3
2132,660.0,4832.6
2133,641.6,4831.6
2134,713.1,5151.7
2135,749.1,5072.6
2136,684.4,5166.2
2137,651.4,5098.2
2138,620.7,5023.2
2139,628.5,5121.7
2140,650.5,5087.9
2141,628.6,5057.5
2142,790.3,5023.0
2143,745.8,5038.1
2144,661.5,5132.0
2145,765.9,5083.0
2146,743.3,5117.8
2147,630.2,5078.8
2148,736.0,5047.3
2149,695.2,5093.5
2150,625.3,5130.4
2151,690.5,5070.1
2152,642.7,5072.7
2153,592.0,5039.6
2154,743.2,5131.2
2155,706.4,5182.6
2156,665.7,5089.3
2157,661.8,5145.9
2158,628.3,5207.9
2159,751.4,5018.2
2160,627.1,5027.5
2161,741.1,5038.5
2162,733.3,5132.8
2163,650.7,5124.5
2164,715.9,5121.6
2165,760.4,5165.1
2166,704.8,5140.1
2167,699.0,5072.0
2168,793.3,5199.2
2169,709.8,5059.1
2170,642.1,5165.8
2171,697.4,5025.5
2172,681.8,5015.1
2173,610.2,5131.6
2174,639.7,5081.5
2175,789.0,5146.9
2176,726.4,5088.5
2177,797.6,5083.6
2178,774.0,5026.0
2179,632.1,5154.5
2180,590.4,5143.8
2181,624.6,5175.2
2182,635.6,5026.4
2183,741.5,5149.0
2184,608.3,5018.9
2185,639.5,5047.9
2186,755.5,5155.8
2187,688.1,5132.6
2188,757.1,5120.9
2189,716.3,5186.4
2190,659.6,5175.7
2191,673.0,5129.4
2192,651.4,5205.6
2193,736.3,5155.5
2194,760.8,5046.8
2195,585.0,5009.1
2196,753.6,5092.5
2197,592.2,5072.4
2198,700.8,5046.1
2199,793.6,5044.8
2200,706.0,5082.7
2201,785.4,5142.0
2202,771.1,5040.8
2203,714.9,5085.4
2204,602.8,5009.7
2205,632.6,5142.9
2206,763.3,5075.1
2207,769.1,5077.7
2208,731.1,5037.0
2209,711.3,5039.2
2210,650.5,5106.6
2211,608.5,5069.7
2212,768.8,5115.8
2213,661.1,5376.6
2214,730.4,5264.8
2215,672.4,5284.2
2216,733.2,5291.7
2217,730.1,5394.9
2218,587.0,5298.7
2219,773.8,5260.9
2220,670.3,5261.6
2221,624.4,5274.7
2222,798.7,5244.7
2223,796.7,5241.1
2224,764.1,5264.6
2225,709.9,5371.0
2226,669.9,5234.4
2227,626.7,5247.2
2228,597.7,5272.1
2229,749.0,5223.4
2230,588.8,5286.0
2231,645.9,5283.2
2232,672.4,5341.6
2233,644.6,5363.4
2234,609.9,5321.3
2235,650.7,5327.1
2236,688.0,5397.1
2237,618.7,5303.3
2238,768.6,5313.1
2239,632.6,5355.5
2240,706.5,5212.2
2241,767.9,5238.3
2242,657.4,5343.6
2243,710.0,5222.4
2244,624.2,5342.9
2245,590.9,5311.2
2246,697.8,5273.1
2247,609.1,5331.1
2248,742.5,5412.5
2249,757.2,5252.8
2250,759.9,5402.5
2251,772.5,5456.0
2252,702.8,5411.8
2253,724.2,5425.9
2254,782.2,5429.6
2255,737.2,5433.4
2256,976.6,5616.1
2257,811.0,5485.6
2258,824.8,5481.1
2259,918.4,5532.4
2260,911.7,5461.5
2261,994.0,5517.6
2262,956.8,5409.4
2263,789.2,5465.1
2264,936.9,5474.6
2265,899.5,5503.6
2266,932.3,5582.4
2267,994.5,5595.2
2268,964.9,5450.7
2269,865.1,5538.0
2270,913.9,5569.3
2271,835.2,5443.4
2272,940.6,5520.3
2273,944.8,5593.3
2274,795.3,5469.6
2275,886.0,5555.0
2276,958.1,5606.9
2277,956.7,5577.4
2278,870.3,5544.2
2279,976.4,5581.2
2280,848.4,5501.2
2281,857.7,5518.0
2282,854.5,5534.1
2283,894.4,5521.6
2284,903.6,5562.8
2285,849.0,5463.0
2286,957.0,5473.1
2287,807.3,5429.0
2288,832.6,5485.9
2289,866.3,5276.1
2290,890.1,5279.5
2291,943.7,5277.5
2292,958.6,5264.4
2293,957.9,5330.7
2294,998.5,5297.6
2295,944.1,5334.8
2296,979.7,5255.9
2297,846.2,5341.7
2298,968.5,5277.0
2299,845.4,5241.7
2300,866.9,5240.4
2301,896.3,5233.4
2302,977.4,5208.5
2303,965.9,5333.8
2304,878.3,5344.8
2305,886.9,5347.7
2306,824.2,5411.0
2307,958.6,5301.8
2308,841.9,5271.2
2309,882.5,5376.7
2310,878.1,5315.7
2311,835.6,5330.3
2312,801.4,5271.3
2313,912.3,5285.4
2314,821.0,5301.6
2315,934.0,5260.2
2316,895.1,5404.6
2317,934.5,5316.3
2318,854.5,5230.8
2319,926.3,5385.9
2320,805.9,5281.4
2321,864.9,5342.4
2322,914.8,5302.9
2323,804.2,5338.3
2324,883.6,5362.4
2325,854.9,5338.0
2326,817.6,5378.0
2327,938.0,5399.8
2328,973.2,5349.7
2329,885.8,5413.5
2330,888.6,5213.7
2331,835.0,5209.5
2332,884.0,5322.7
2333,854.3,5408.4
2334,818.9,5241.0
2335,962.4,5243.6
2336,912.9,5388.0
2337,898.8,5350.7
2338,885.1,5301.1
2339,823.2,5360.3
2340,882.8,5284.1
2341,874.3,5257.9
2342,908.9,5215.2
2343,796.3,5372.4
2344,945.9,5302.4
2345,961.8,5415.4
2346,924.0,5324.6
2347,792.5,5301.3
2348,957.1,5393.9
2349,915.8,5374.5
2350,937.2,5358.5
2351,867.6,5324.2
2352,822.4,5329.9
2353,946.7,5378.2
2354,928.8,5279.2
2355,860.3,5247.4
2356,824.3,5084.2
2357,977.0,5045.1
2358,859.9,5059.5
2359,854.6,5091.7
2360,930.4,5154.3
2361,820.9,5078.9
2362,827.7,5122.1
2363,785.4,5043.0
2364,788.5,5121.5
2365,827.6,5012.1
2366,857.4,5156.6
2367,806.4,5038.9
2368,999.2,5132.6
2369,879.1,5141.2
2370,967.2,5131.0
2371,875.3,5100.1
2372,801.0,5091.1
2373,972.3,5101.9
2374,930.6,5192.2
2375,873.3,5130.6
2376,892.4,5016.1
2377,970.7,5066.8
2378,949.7,5171.6
2379,920.0,5111.4
2380,824.2,5061.0
2381,862.1,5212.0
2382,924.7,5047.6
2383,988.7,5055.5
2384,785.4,5037.2
2385,973.2,5168.4
2386,898.6,5047.2
2387,882.3,5068.6
2388,960.1,5182.3
2389,815.1,5202.2
2390,845.2,5122.9
2391,949.1,5111.7
2392,942.0,5030.7
2393,892.0,5138.4
2394,835.4,5153.0
2395,944.5,5142.4
2396,873.9,5069.0
2397,816.2,5144.3
2398,906.3,5089.6
2399,828.3,5183.4
2400,844.2,5079.7
2401,810.2,5137.8
2402,884.3,5196.6
2403,914.0,5037.6
2404,950.9,5125.3
2405,951.2,5117.9
2406,850.9,5140.5
2407,859.4,5186.2
2408,901.2,5132.0
2409,886.6,5101.9
2410,944.6,5062.5
2411,913.5,5052.4
